time,value_hPa
2025-11-08 17:40:00,1015.9633333333335
2025-11-08 17:50:00,1015.932
2025-11-08 18:00:00,1015.9750000000001
2025-11-08 18:10:00,1016.1233333333333
2025-11-08 18:20:00,1016.3066666666667
2025-11-08 18:30:00,1016.4849999999999
2025-11-08 18:40:00,1016.5833333333334
2025-11-08 18:50:00,1016.6866666666668
2025-11-08 19:00:00,1016.8525
2025-11-08 19:10:00,1017.0799999999999
2025-11-08 19:20:00,1017.2833333333334
2025-11-08 19:30:00,1017.59
2025-11-08 19:40:00,1017.7999999999998
2025-11-08 19:50:00,1017.8633333333333
2025-11-08 20:00:00,1017.8900000000001
2025-11-08 20:10:00,1017.9566666666666
2025-11-08 20:20:00,1017.9900000000001
2025-11-08 20:30:00,1018.0499999999998
2025-11-08 20:40:00,1018.05
2025-11-08 20:50:00,1018.0499999999998
2025-11-08 21:00:00,1018.0499999999998
2025-11-08 21:10:00,1018.0525
2025-11-08 21:20:00,1018.0566666666667
2025-11-08 21:30:00,1018.1133333333333
2025-11-08 21:40:00,1018.1825000000001
2025-11-08 21:50:00,1018.2999999999998
2025-11-08 22:00:00,1018.3800000000001
2025-11-08 22:10:00,1018.3675000000001
2025-11-08 22:20:00,1018.3033333333333
2025-11-08 22:30:00,1018.2733333333332
2025-11-08 22:40:00,1018.28
2025-11-08 22:50:00,1018.2066666666666
2025-11-08 23:00:00,1018.04
2025-11-08 23:10:00,1017.8600000000001
2025-11-08 23:20:00,1017.7466666666666
2025-11-08 23:30:00,1017.6966666666667
2025-11-08 23:40:00,1017.575
2025-11-08 23:50:00,1017.4200000000001
2025-11-09 00:00:00,1017.31
2025-11-09 00:10:00,1017.2475
2025-11-09 00:20:00,1017.2166666666667
2025-11-09 00:30:00,1017.1366666666667
2025-11-09 00:40:00,1016.99
2025-11-09 00:50:00,1016.8466666666667
2025-11-09 01:00:00,1016.7199999999999
2025-11-09 01:10:00,1016.5875000000001
2025-11-09 01:20:00,1016.4766666666668
2025-11-09 01:30:00,1016.3866666666667
2025-11-09 01:40:00,1016.2950000000001
2025-11-09 01:50:00,1016.2433333333333
2025-11-09 02:00:00,1016.1866666666668
2025-11-09 02:10:00,1016.085
2025-11-09 02:20:00,1016.04
2025-11-09 02:30:00,1016.0300000000001
2025-11-09 02:40:00,1016.06
2025-11-09 02:50:00,1016.1433333333334
2025-11-09 03:00:00,1016.2366666666667
2025-11-09 03:10:00,1016.25
2025-11-09 03:20:00,1016.23
2025-11-09 03:30:00,1016.2199999999999
2025-11-09 03:40:00,1016.2774999999999
2025-11-09 03:50:00,1016.36
2025-11-09 04:00:00,1016.4000000000001
2025-11-09 04:10:00,1016.4650000000001
2025-11-09 04:20:00,1016.5766666666665
2025-11-09 04:30:00,1016.64
2025-11-09 04:40:00,1016.7525
2025-11-09 04:50:00,1016.9
2025-11-09 05:00:00,1017.0099999999999
2025-11-09 05:10:00,1017.1225
